time,102_boost_pressure,105_intake_manfold_1_temperature,110_engine_coolant_temperature,175_engine_oil_temperature_1,183_fuel_rate,184_instantaneous_fuel_economy,185_average_fuel_economy,595_cruise_control_active,596_cruise_control_enable_switch,597_brake_switch,598_clutch_switch,599_cruise_control_set_switch,600_cruise_control_coast_switch,602_cruise_control_accelerate_switch,70_parking_brake_switch,84_vehicle_speed,86_cruise_control_set_speed
2025-10-30 13:29:28,94,36,88,1774.969,23.25,1.902,3.219,3,3,0,0,3,3,3,0,44.391,255
2025-10-30 13:30:28,62,36,86,1774.969,11.85,4.041,3.219,3,3,0,0,3,3,3,0,47.875,255
2025-10-30 13:31:28,88,37,87,1774.969,15.55,3.111,3.219,3,3,0,0,3,3,3,0,48.422,255
2025-10-30 13:32:28,106,39,88,1774.969,22.65,2.105,3.219,3,3,0,0,3,3,3,0,47.844,255
2025-10-30 13:33:28,102,44,92,1774.969,29.45,1.352,3.219,3,3,0,0,3,3,3,0,39.813,255
2025-10-30 13:34:28,58,39,93,1774.969,19.8,1.686,3.221,3,3,0,0,3,3,3,0,33.453,255
2025-10-30 13:35:28,20,37,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,49.234,255
2025-10-30 13:36:28,74,39,88,1774.969,18.85,2.648,3.219,3,3,0,0,3,3,3,0,50.047,255
2025-10-30 13:37:28,70,38,88,1774.969,15.05,3.369,3.219,3,3,0,0,3,3,3,0,50.797,255
2025-10-30 13:38:28,38,39,90,1774.969,9,5.498,3.219,3,3,0,0,3,3,3,0,49.563,255
2025-10-30 13:39:28,84,39,90,1774.969,21.9,2.248,3.219,3,3,0,0,3,3,3,0,49.25,255
2025-10-30 13:40:28,18,38,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,50.484,255
2025-10-30 13:41:28,102,39,92,1774.969,21.7,2.07,3.219,3,3,0,0,3,3,3,0,44.953,255
2025-10-30 13:42:28,88,40,90,1774.969,21.2,2.373,3.219,3,3,0,0,3,3,3,0,50.25,255
2025-10-30 13:43:28,54,39,90,1774.969,15,3.313,3.219,3,3,0,0,3,3,3,0,49.797,255
2025-10-30 13:44:28,60,38,90,1774.969,13.95,3.545,3.219,3,3,0,0,3,3,3,0,49.516,255
2025-10-30 13:45:28,66,39,92,1774.969,16.65,2.395,3.219,3,3,0,0,3,3,3,0,39.875,255
2025-10-30 13:46:28,88,37,88,1774.969,22.9,2.217,3.219,3,3,0,0,3,3,3,0,50.875,255
2025-10-30 13:47:28,58,37,89,1774.969,13.25,3.74,3.219,3,3,0,0,3,3,3,0,49.547,255
2025-10-30 13:48:26,70,38,90,1774.969,18.3,2.822,3.219,3,3,0,0,3,3,3,0,51.656,255
2025-10-30 13:49:26,26,38,90,1774.969,7,7.258,3.219,3,3,0,0,3,3,3,0,51,255
2025-10-30 13:50:26,28,37,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,51.906,255
2025-10-30 13:51:26,104,40,91,1774.969,26.3,1.672,3.219,3,3,0,0,3,3,3,0,43.922,255
2025-10-30 13:52:26,56,36,88,1774.969,17.75,2.742,3.219,3,3,0,0,3,3,3,0,48.75,255
2025-10-30 13:53:26,50,38,90,1774.969,23.4,2.088,3.219,3,3,0,0,3,3,3,0,48.922,255
2025-10-30 13:54:26,22,36,91,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,50.859,255
2025-10-30 13:55:26,36,37,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,52.219,255
2025-10-30 13:56:26,30,35,87,1774.969,7.55,6.107,3.219,3,3,0,0,3,3,3,0,46.172,255
2025-10-30 13:57:26,4,38,88,1774.969,3.5,1.578,3.219,3,3,0,1,3,3,3,0,5.563,255
2025-10-30 13:58:26,84,40,90,1774.969,27.25,0.852,3.219,3,3,0,0,3,3,3,0,23.297,255
2025-10-30 13:59:26,74,38,92,1774.969,18.1,2.23,3.219,3,3,0,0,3,3,3,0,40.453,255
2025-10-30 14:00:26,86,38,91,1774.969,20.35,2.375,3.219,3,3,0,0,3,3,3,0,48.313,255
2025-10-30 14:01:24,68,38,90,1774.969,15,3.287,3.219,3,3,0,0,3,3,3,0,49.484,255
2025-10-30 14:02:24,36,39,90,1774.969,13.2,3.914,3.219,3,3,0,0,3,3,3,0,51.75,255
2025-10-30 14:03:24,98,39,91,1774.969,20.4,2.457,3.219,3,3,0,0,3,3,3,0,50.219,255
2025-10-30 14:04:24,48,38,90,1774.969,12.9,3.869,3.219,3,3,0,0,3,3,3,0,50.141,255
2025-10-30 14:05:24,70,39,91,1774.969,19.25,2.621,3.219,3,3,0,0,3,3,3,0,50.703,255
2025-10-30 14:06:24,24,39,91,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,51.219,255
2025-10-30 14:07:24,76,38,90,1774.969,19.05,2.721,3.219,3,3,0,0,3,3,3,0,51.828,255
2025-10-30 14:08:24,50,38,91,1774.969,14.15,3.682,3.219,3,3,0,0,3,3,3,0,52.172,255
2025-10-30 14:09:24,54,38,91,1774.969,15.95,2.691,3.219,3,3,0,0,3,3,3,0,42.938,255
2025-10-30 14:10:24,4,37,90,1774.969,1.05,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 14:11:24,72,38,84,1774.969,23.6,0.738,3.219,3,3,0,0,3,3,3,0,17.438,255
2025-10-30 14:12:24,104,40,93,1774.969,28.55,1.42,3.219,3,3,0,0,3,3,3,0,40.625,255
2025-10-30 14:13:24,26,37,89,1774.969,6.15,7.82,3.219,3,3,0,0,3,3,3,0,48.516,255
2025-10-30 14:14:24,110,42,93,1774.969,29.95,1.498,3.219,3,3,0,0,3,3,3,0,44.984,255
2025-10-30 14:15:24,102,42,92,1774.969,27.15,1.768,3.219,3,3,0,0,3,3,3,0,48.141,255
2025-10-30 14:16:24,102,42,91,1774.969,20.4,2.262,3.219,3,3,0,0,3,3,3,0,46.125,255
2025-10-30 14:17:24,38,38,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,54.797,255
2025-10-30 14:18:24,50,41,93,1774.969,9.1,1.887,3.219,3,3,0,1,3,3,3,0,17.094,255
2025-10-30 14:19:24,4,39,89,1774.969,1.95,5.861,3.219,3,3,1,1,3,3,3,0,11.781,255
2025-10-30 14:20:24,4,43,91,1774.969,1.8,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 14:21:24,80,39,83,1774.969,22.55,0.656,3.219,3,3,0,1,3,3,3,0,14.891,255
2025-10-30 14:22:24,80,47,90,1774.969,18.5,2.266,3.219,3,3,0,0,3,3,3,0,42,255
2025-10-30 14:23:24,10,42,92,1774.969,1.6,14.084,3.219,3,3,1,1,3,3,3,0,22.563,255
2025-10-30 14:24:24,4,43,81,1774.969,2.1,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 14:25:24,4,43,86,1774.969,1.9,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 14:26:24,70,45,84,1774.969,18.45,0.602,3.219,3,3,0,1,3,3,3,0,11.219,255
2025-10-30 14:27:24,2,47,89,1774.969,10.8,0.846,3.219,3,3,0,1,3,3,3,0,9.031,255
2025-10-30 14:28:24,90,44,92,1774.969,26.1,1.389,3.219,3,3,0,0,3,3,3,0,36.422,255
2025-10-30 14:29:24,70,40,91,1774.969,20.95,2.16,3.221,3,3,0,0,3,3,3,0,45.484,255
2025-10-30 14:30:24,56,40,90,1774.969,12.35,3.865,3.219,3,3,0,0,3,3,3,0,48,255
2025-10-30 14:31:24,4,42,90,1774.969,5.95,0,3.221,3,3,0,1,3,3,3,0,0,255
2025-10-30 14:32:24,158,45,92,1774.969,33.3,1.162,3.219,3,3,0,1,3,3,3,0,38.719,255
2025-10-30 14:33:24,112,41,91,1774.969,26.05,1.91,3.221,3,3,0,0,3,3,3,0,49.906,255
2025-10-30 14:34:24,18,39,91,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,45.031,255
2025-10-30 14:35:24,16,39,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,45.625,255
2025-10-30 14:36:24,74,39,90,1774.969,14.6,3.158,3.219,3,3,0,0,3,3,3,0,46.344,255
2025-10-30 14:37:24,4,42,91,1774.969,1.4,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 14:38:24,84,42,83,1774.969,26.1,0.543,3.219,3,3,0,1,3,3,3,0,14.203,255
2025-10-30 14:39:24,94,43,93,1774.969,31.65,0.848,3.219,3,3,0,0,3,3,3,0,26.891,255
2025-10-30 14:40:24,98,40,90,1774.969,23.7,1.805,3.219,3,3,0,0,3,3,3,0,42.875,255
2025-10-30 14:41:24,18,39,89,1774.969,0,125.5,3.219,3,3,1,0,3,3,3,0,49.781,255
2025-10-30 14:42:24,74,43,93,1774.969,24.75,1.35,3.219,3,3,0,0,3,3,3,0,33.516,255
2025-10-30 14:43:24,62,40,93,1774.969,15.45,2.748,3.219,3,3,0,0,3,3,3,0,42.625,255
2025-10-30 14:44:24,90,39,89,1774.969,23.25,1.98,3.219,3,3,0,0,3,3,3,0,46.094,255
2025-10-30 14:45:24,26,39,91,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,44.781,255
2025-10-30 14:46:24,54,44,92,1774.969,18.9,1.117,3.219,3,3,0,0,3,3,3,0,21.25,255
2025-10-30 14:47:22,68,41,92,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,46.578,255
2025-10-30 14:48:22,22,40,91,1774.969,6.25,7.525,3.221,3,3,0,0,3,3,3,0,47.156,255
2025-10-30 14:49:22,94,41,94,1774.969,26.25,1.41,3.219,3,3,0,0,3,3,3,0,37.016,255
2025-10-30 14:50:22,66,39,90,1774.969,16.45,3.025,3.221,3,3,0,0,3,3,3,0,49.859,255
2025-10-30 14:51:22,64,40,91,1774.969,15.95,3.162,3.219,3,3,0,0,3,3,3,0,50.5,255
2025-10-30 14:52:22,94,42,92,1774.969,22.75,2.271,3.221,3,3,0,0,3,3,3,0,51.656,255
2025-10-30 14:53:22,44,40,91,1774.969,16.65,2.49,3.219,3,3,0,0,3,3,3,0,41.531,255
2025-10-30 14:54:22,80,40,89,1774.969,20.65,2.262,3.219,3,3,0,0,3,3,3,0,46.797,255
2025-10-30 14:55:22,76,39,90,1774.969,17.65,2.93,3.219,3,3,0,0,3,3,3,0,51.781,255
2025-10-30 14:56:22,72,41,92,1774.969,17.7,2.781,3.219,3,3,0,0,3,3,3,0,49.266,255
2025-10-30 14:57:22,28,38,89,1774.969,5.45,9.488,3.219,3,3,0,0,3,3,3,0,51.391,255
2025-10-30 14:58:22,36,40,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,50.688,255
2025-10-30 14:59:22,38,39,92,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,43.859,255
2025-10-30 15:00:22,76,39,91,1774.969,24.45,1.871,3.219,3,3,0,0,3,3,3,0,45.797,255
2025-10-30 15:01:22,18,41,92,1774.969,9.25,4.645,3.219,3,3,0,0,3,3,3,0,43,255
2025-10-30 15:02:22,56,39,90,1774.969,12.45,3.922,3.219,3,3,0,0,3,3,3,0,49.125,255
2025-10-30 15:03:22,86,38,89,1774.969,22,2.35,3.219,3,3,0,0,3,3,3,0,51.797,255
2025-10-30 15:04:22,58,44,93,1774.969,26.1,1.898,3.219,3,3,0,0,3,3,3,0,49.625,255
2025-10-30 15:05:22,52,40,90,1774.969,8.05,6.508,3.219,3,3,0,0,3,3,3,0,52.719,255
2025-10-30 15:06:22,102,41,90,1774.969,24.15,2.172,3.219,3,3,0,0,3,3,3,0,52.359,255
2025-10-30 15:07:22,82,41,90,1774.969,22.75,2.361,3.219,3,3,0,0,3,3,3,0,53.703,255
2025-10-30 15:08:22,78,42,92,1774.969,18.45,2.551,3.219,3,3,0,0,3,3,3,0,47.016,255
2025-10-30 15:09:22,90,39,88,1774.969,22.3,2.369,3.221,3,3,0,0,3,3,3,0,52.922,255
2025-10-30 15:10:22,44,40,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,53.797,255
2025-10-30 15:11:22,62,43,91,1774.969,16.55,2.992,3.219,3,3,0,0,3,3,3,0,49.719,255
2025-10-30 15:12:22,24,39,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,56.109,255
2025-10-30 15:13:20,104,44,93,1774.969,29,1.588,3.219,3,3,0,0,3,3,3,0,46.234,255
2025-10-30 15:14:20,60,39,88,1774.969,13.7,3.953,3.219,3,3,0,0,3,3,3,0,54.25,255
2025-10-30 15:15:20,76,41,89,1774.969,15.55,3.406,3.219,3,3,0,0,3,3,3,0,53.359,255
2025-10-30 15:16:20,40,40,90,1774.969,8.8,6.186,3.219,3,3,0,0,3,3,3,0,54.531,255
2025-10-30 15:17:20,22,40,92,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,49.594,255
2025-10-30 15:18:20,30,40,89,1774.969,6.85,7.854,3.219,3,3,0,0,3,3,3,0,53.656,255
2025-10-30 15:19:20,36,40,93,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,43.016,255
2025-10-30 15:20:20,54,39,89,1774.969,13.2,3.719,3.219,3,3,0,0,3,3,3,0,49.125,255
2025-10-30 15:21:20,32,39,90,1774.969,6.95,7.316,3.219,3,3,0,0,3,3,3,0,50.953,255
2025-10-30 15:22:20,48,39,89,1774.969,11.95,4.164,3.219,3,3,0,0,3,3,3,0,49.797,255
2025-10-30 15:23:20,62,39,89,1774.969,17.15,2.867,3.219,3,3,0,0,3,3,3,0,49.25,255
2025-10-30 15:24:20,66,40,90,1774.969,16.2,3.068,3.219,3,3,0,0,3,3,3,0,49.781,255
2025-10-30 15:25:20,76,39,89,1774.969,18.15,2.729,3.219,3,3,0,0,3,3,3,0,49.578,255
2025-10-30 15:26:20,4,41,90,1774.969,1.2,1.293,3.219,3,3,0,1,3,3,3,0,1.531,255
2025-10-30 15:27:20,0,46,84,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 15:28:20,0,52,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 15:53:18,0,68,86,1774.969,0,125.5,3.221,3,3,0,0,3,3,3,1,0,255
2025-10-30 15:54:18,84,47,82,1774.969,27.55,0.672,3.219,3,3,0,0,3,3,3,0,18.609,255
2025-10-30 15:55:18,0,49,87,1774.969,4,0,3.221,3,3,0,1,3,3,3,0,0,255
2025-10-30 15:56:18,44,48,87,1774.969,11.75,0.703,3.219,3,3,0,1,3,3,3,0,8.297,255
2025-10-30 15:57:18,64,48,91,1774.969,23.05,1.574,3.221,3,3,0,0,3,3,3,0,36.297,255
2025-10-30 15:58:18,46,42,90,1774.969,14.35,3.357,3.219,3,3,0,0,3,3,3,0,48.359,255
2025-10-30 15:59:18,24,42,90,1774.969,6.45,7.381,3.219,3,3,0,0,3,3,3,0,47.891,255
2025-10-30 16:00:18,6,42,89,1774.969,1.3,23.645,3.219,3,3,0,1,3,3,3,0,31,255
2025-10-30 16:01:18,100,43,92,1774.969,28.75,1.131,3.219,3,3,0,0,3,3,3,0,32.453,255
2025-10-30 16:02:16,50,41,91,1774.969,6.3,7.555,3.219,3,3,0,0,3,3,3,0,47.781,255
2025-10-30 16:03:16,18,40,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,47.234,255
2025-10-30 16:04:16,50,41,91,1774.969,16.55,2.848,3.219,3,3,0,0,3,3,3,0,47.25,255
2025-10-30 16:05:16,132,45,93,1774.969,32.8,1.307,3.219,3,3,0,0,3,3,3,0,42.969,255
2025-10-30 16:06:16,22,39,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,52.672,255
2025-10-30 16:07:16,156,43,90,1774.969,35.7,1.01,3.219,3,3,0,1,3,3,3,0,36.063,255
2025-10-30 16:08:16,90,44,93,1774.969,23.8,1.23,3.219,3,3,0,1,3,3,3,0,29.406,255
2025-10-30 16:09:16,12,41,91,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,39.859,255
2025-10-30 16:10:16,66,40,92,1774.969,18.35,2.252,3.219,3,3,0,0,3,3,3,0,41.406,255
2025-10-30 16:11:16,82,40,91,1774.969,19.2,2.426,3.219,3,3,0,0,3,3,3,0,46.719,255
2025-10-30 16:12:16,66,40,91,1774.969,16.25,3.014,3.219,3,3,0,0,3,3,3,0,48.953,255
2025-10-30 16:13:16,68,40,90,1774.969,15.35,3.18,3.219,3,3,0,0,3,3,3,0,48.797,255
2025-10-30 16:14:16,76,39,90,1774.969,16.6,3.029,3.219,3,3,0,0,3,3,3,0,50.531,255
2025-10-30 16:15:16,18,39,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,46.5,255
2025-10-30 16:16:16,76,39,93,1774.969,20.1,1.854,3.219,3,3,0,0,3,3,3,0,37.281,255
2025-10-30 16:17:16,28,39,90,1774.969,9.95,4.51,3.219,3,3,0,0,3,3,3,0,45.016,255
2025-10-30 16:18:16,20,39,89,1774.969,0,125.5,3.221,3,3,0,1,3,3,3,0,30.063,255
2025-10-30 16:19:16,4,43,91,1774.969,1.4,0,3.219,3,3,1,0,3,3,3,1,0,255
2025-10-30 16:20:16,2,41,80,1774.969,1.6,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 16:21:16,0,51,83,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 16:42:14,4,56,79,1774.969,4.7,0.926,3.219,3,3,0,1,3,3,3,0,4.375,255
2025-10-30 16:43:14,102,49,89,1774.969,22,1.344,3.219,3,3,0,0,3,3,3,0,29.672,255
2025-10-30 16:44:14,118,50,88,1774.969,33.25,1.031,3.219,3,3,0,0,3,3,3,0,34.375,255
2025-10-30 16:45:14,54,44,91,1774.969,15.1,3.09,3.219,3,3,0,0,3,3,3,0,46.609,255
2025-10-30 16:46:14,96,41,89,1774.969,23.7,1.898,3.219,3,3,0,0,3,3,3,0,45.109,255
2025-10-30 16:47:14,16,39,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,48.328,255
2025-10-30 16:48:14,8,39,86,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,38.172,255
2025-10-30 16:49:14,6,38,84,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,0,34.578,255
2025-10-30 16:50:14,4,38,86,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,0,25.391,255
2025-10-30 16:51:12,20,41,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,0,26.688,255
2025-10-30 16:52:12,4,42,89,1774.969,1.85,0,3.221,3,3,1,1,3,3,3,0,0,255
2025-10-30 16:53:12,10,43,89,1774.969,1.55,3.094,3.219,3,3,1,1,3,3,3,0,4.859,255
2025-10-30 16:54:12,10,42,89,1774.969,7.2,2.098,3.219,3,3,0,1,3,3,3,0,15.156,255
2025-10-30 16:55:12,2,44,89,1774.969,1.9,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 16:56:12,2,46,89,1774.969,1.6,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 16:57:12,4,46,89,1774.969,2.35,1.805,3.219,3,3,0,1,3,3,3,0,4.25,255
2025-10-30 16:58:12,2,44,90,1774.969,6,1.396,3.219,3,3,0,1,3,3,3,0,8.375,255
2025-10-30 16:59:12,4,43,90,1774.969,5.25,1.986,3.219,3,3,0,1,3,3,3,0,10.469,255
2025-10-30 17:00:12,14,43,91,1774.969,7.85,1.354,3.219,3,3,1,1,3,3,3,0,10.641,255
2025-10-30 17:01:12,0,46,88,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 17:02:12,0,50,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:24:06,0,46,69,1774.969,4.45,0,3.219,3,3,1,1,3,3,3,1,0,255
2025-10-30 18:25:06,2,40,75,1774.969,6.2,2.564,3.219,3,3,0,0,3,3,3,0,15.969,255
2025-10-30 18:26:06,34,37,80,1774.969,12.75,1.25,3.219,3,3,0,1,3,3,3,0,16.063,255
2025-10-30 18:27:06,72,38,89,1774.969,18.35,0.984,3.219,3,3,0,0,3,3,3,0,18.047,255
2025-10-30 18:28:06,2,39,87,1774.969,2.9,1.615,3.219,3,3,1,1,3,3,3,0,4.734,255
2025-10-30 18:29:06,4,39,85,1774.969,7.55,1.578,3.219,3,3,0,0,3,3,3,0,11.984,255
2025-10-30 18:30:06,2,38,85,1774.969,6.7,0.334,3.219,3,3,0,1,3,3,3,0,2.359,255
2025-10-30 18:31:04,40,38,85,1774.969,12.75,1.273,3.219,3,3,0,1,3,3,3,0,16.281,255
2025-10-30 18:32:04,4,39,86,1774.969,6.15,1.375,3.219,3,3,0,1,3,3,3,0,8.453,255
2025-10-30 18:33:04,18,40,87,1774.969,6.35,0.506,3.219,3,3,0,1,3,3,3,0,3.219,255
2025-10-30 18:34:04,0,41,88,1774.969,3.7,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:35:04,0,42,88,1774.969,3.4,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:36:04,0,42,89,1774.969,2.55,0,3.221,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:37:04,0,43,89,1774.969,3.55,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:38:04,0,43,89,1774.969,3.35,0,3.221,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:39:04,0,47,89,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:40:04,0,52,91,1774.969,0,125.5,3.221,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:41:04,0,55,92,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:42:04,0,54,93,1774.969,2,0,3.221,3,3,1,1,3,3,3,1,0,255
2025-10-30 18:43:04,2,47,87,1774.969,2.6,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 18:44:04,4,46,88,1774.969,5.05,0.598,3.219,3,3,0,1,3,3,3,0,3.031,255
2025-10-30 18:45:04,0,47,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:46:04,0,53,91,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 18:57:04,34,48,80,1774.969,14.05,0.498,3.219,3,3,0,1,3,3,3,0,6.953,255
2025-10-30 18:58:02,48,44,85,1774.969,22.95,0.477,3.219,3,3,0,0,3,3,3,0,10.922,255
2025-10-30 18:59:02,14,43,86,1774.969,0,125.5,3.219,3,3,1,1,3,3,3,0,16.188,255
2025-10-30 19:00:02,18,45,88,1774.969,11.75,1.084,3.219,3,3,0,0,3,3,3,0,12.781,255
2025-10-30 19:01:02,6,44,89,1774.969,8.85,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 19:02:02,60,43,89,1774.969,21.5,0.898,3.219,3,3,0,1,3,3,3,0,19.375,255
2025-10-30 19:03:02,4,40,84,1774.969,2.2,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 19:04:02,16,39,86,1774.969,6.55,0.068,3.219,3,3,0,1,3,3,3,0,0.578,255
2025-10-30 19:05:02,0,49,84,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 19:09:02,0,48,82,1774.969,4.6,0.295,3.219,3,3,0,1,3,3,3,0,1.391,255
2025-10-30 19:10:02,10,44,85,1774.969,0.6,5.133,3.219,3,3,0,1,3,3,3,0,3.078,255
2025-10-30 19:11:02,0,45,85,1774.969,2.9,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 19:12:02,6,44,86,1774.969,1.65,1.99,3.221,3,3,1,1,3,3,3,0,3.297,255
2025-10-30 19:13:02,4,45,88,1774.969,4.95,0.246,3.219,3,3,0,1,3,3,3,0,1.063,255
2025-10-30 19:14:02,2,46,90,1774.969,5.85,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 19:15:02,2,44,90,1774.969,6.75,0.76,3.219,3,3,0,1,3,3,3,0,5.141,255
2025-10-30 19:16:02,4,44,90,1774.969,2.6,0.768,3.219,3,3,0,1,3,3,3,0,1.609,255
2025-10-30 19:17:02,0,45,90,1774.969,3.5,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 19:18:02,0,41,84,1774.969,2.45,0,3.219,3,3,1,1,3,3,3,1,0,255
2025-10-30 19:19:02,0,52,86,1774.969,3.6,0,3.219,3,3,0,1,3,3,3,1,0,255
2025-10-30 19:20:02,6,42,86,1774.969,6.2,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 19:21:02,6,44,86,1774.969,5,0.377,3.219,3,3,0,1,3,3,3,0,1.938,255
2025-10-30 19:22:02,6,45,88,1774.969,5.1,0.666,3.219,3,3,0,1,3,3,3,0,3.438,255
2025-10-30 19:23:02,6,45,91,1774.969,4.8,0.264,3.221,3,3,0,1,3,3,3,0,1.297,255
2025-10-30 19:24:00,0,51,87,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 19:59:58,0,55,79,1774.969,4.3,0.621,3.219,3,3,1,1,3,3,3,0,2.797,255
2025-10-30 20:00:58,0,45,83,1774.969,3.35,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:01:58,0,43,86,1774.969,2.7,0.283,3.219,3,3,0,1,3,3,3,0,0.609,255
2025-10-30 20:02:58,2,43,86,1774.969,3.5,0.311,3.219,3,3,0,1,3,3,3,0,1.406,255
2025-10-30 20:03:58,0,42,86,1774.969,4.55,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:04:58,0,49,85,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:05:58,0,49,86,1774.969,0,125.5,3.221,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:09:53,0,44,83,1774.969,3.35,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:10:53,0,43,85,1774.969,3.1,0,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:11:53,0,46,86,1774.969,0,125.5,3.219,3,3,0,1,3,3,3,1,0,255
2025-10-30 20:12:53,0,50,87,1774.969,0,125.5,3.221,3,3,0,1,3,3,3,1,0,255
2025-10-30 20:14:51,0,57,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:15:51,0,44,84,1774.969,3.4,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 20:16:51,0,44,86,1774.969,3.15,0,3.219,3,3,1,1,3,3,3,0,0,255
2025-10-30 20:17:51,0,43,87,1774.969,4.65,0.391,3.219,3,3,0,1,3,3,3,0,1.484,255
2025-10-30 20:18:51,0,43,88,1774.969,4.35,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 20:19:51,0,43,88,1774.969,3.4,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 20:20:51,0,45,89,1774.969,4.9,0,3.219,3,3,0,1,3,3,3,0,0,255
2025-10-30 20:21:51,0,50,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:22:51,0,45,88,1774.969,4.1,1.023,3.219,3,3,0,1,3,3,3,0,4.188,255
2025-10-30 20:23:51,2,44,88,1774.969,2.2,0.332,3.219,3,3,0,1,3,3,3,0,0.578,255
2025-10-30 20:24:51,0,44,89,1774.969,4.35,0.215,3.219,3,3,1,1,3,3,3,0,0.578,255
2025-10-30 20:25:51,0,51,90,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:38:51,0,49,80,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
2025-10-30 20:39:49,0,57,82,1774.969,0,125.5,3.219,3,3,0,0,3,3,3,1,0,255
