time,speed,devbattery,carbattery,ignstatus,latitude,longitude
2025-10-28 14:07:56,0,3.57,0.07,0,18.706732,73.039875
2025-10-28 14:08:26,0,3.57,0.07,0,18.70673,73.039878
2025-10-28 14:08:56,0,3.57,0.07,0,18.706702,73.039855
2025-10-28 14:09:26,0,3.57,0.05,0,18.7067,73.039857
2025-10-28 14:09:56,0.74,3.57,0.05,0,18.706689,73.039857
2025-10-28 14:10:26,0,3.57,0.05,0,18.706696,73.039863
2025-10-28 14:10:56,0,3.57,0.05,0,18.706698,73.039864
2025-10-28 14:11:26,0,3.57,0.05,0,18.706697,73.039862
2025-10-28 14:11:56,0,3.56,0.05,0,18.706696,73.03986
2025-10-28 14:12:26,0,3.57,0.05,0,18.706698,73.039861
2025-10-28 14:12:56,0,3.56,0.05,0,18.706695,73.039862
2025-10-28 14:13:26,0,3.57,0.05,0,18.706695,73.039862
2025-10-28 14:13:56,0,3.56,0.05,0,18.706695,73.039861
2025-10-28 14:14:26,0,3.56,0.07,0,18.706694,73.039862
2025-10-28 14:14:56,0,3.56,0.02,0,18.706694,73.039861
2025-10-28 14:15:26,0,3.56,0.02,0,18.706697,73.039861
2025-10-28 14:15:44,0,3.56,0.05,0,18.706697,73.039861
2025-10-28 14:16:26,0,3.56,0.02,0,18.706696,73.039863
2025-10-28 14:17:26,0,3.56,0.02,0,18.706699,73.039865
2025-10-28 14:18:26,0,3.56,0.02,0,18.706699,73.039862
2025-10-28 14:19:02,0,3.56,0.02,0,18.706699,73.039862
2025-10-28 14:19:02,0,3.56,0.02,0,18.7067,73.039865
2025-10-28 14:19:26,0,3.56,0.05,0,18.706697,73.039863
2025-10-28 14:19:56,0,3.56,0.05,0,18.706695,73.039875
2025-10-28 14:20:02,0,3.56,0.05,0,18.706695,73.039875
2025-10-28 14:20:56,0,3.56,0.05,0,18.706716,73.039899
2025-10-28 14:21:26,0,3.56,0.05,0,18.706733,73.0399
2025-10-28 14:22:26,0,3.56,0.05,0,18.706743,73.039911
2025-10-28 14:23:26,0,3.56,0.05,0,18.706743,73.0399
2025-10-28 14:24:02,0,3.56,0.05,0,18.706743,73.0399
2025-10-28 14:27:26,0,3.58,0.02,0,18.706743,73.0399
2025-10-28 14:27:26,0,3.58,0.02,0,18.706732,73.039905
2025-10-28 14:27:26,0,3.58,0.02,0,18.706732,73.039905
2025-10-28 14:27:48,0,3.57,0.05,0,18.706732,73.039905
2025-10-28 14:29:26,0,3.56,0.02,0,18.706732,73.039932
2025-10-28 14:30:26,0,3.56,0.02,0,18.706695,73.039918
2025-10-28 14:31:26,0,3.56,0.05,0,18.706745,73.039938
2025-10-28 14:32:26,0,3.56,0.02,0,18.706753,73.039928
2025-10-28 14:32:48,0,3.56,0.02,0,18.706753,73.039928
2025-10-28 14:59:46,0,3.58,0.05,0,18.706753,73.039928
2025-10-28 14:59:46,0,3.58,0.05,0,18.706749,73.039911
2025-10-28 15:01:26,0,3.56,0.05,0,18.706681,73.039973
2025-10-28 15:02:26,0,3.56,0.05,0,18.706687,73.039971
2025-10-28 15:03:26,0,3.56,0.05,0,18.706702,73.039957
2025-10-28 15:03:46,0,3.56,0.05,0,18.706702,73.039957
2025-10-28 16:03:46,0,3.57,0.02,0,18.706702,73.039957
2025-10-28 16:03:46,0,3.57,0.02,0,18.706705,73.03996
2025-10-28 16:05:21,0,3.56,0.05,0,18.706675,73.039933
2025-10-28 16:06:21,0,3.55,0.02,0,18.70667,73.039957
2025-10-28 16:07:21,0,3.55,0.05,0,18.706703,73.039958
2025-10-28 16:07:40,0,3.55,0.05,0,18.706703,73.039958
2025-10-28 16:16:09,0,3.57,0.02,0,18.706703,73.039958
